Label,EMPLOYMENT STATUS_Population 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Unemployed,EMPLOYMENT STATUS_Armed Forces,EMPLOYMENT STATUS_Not in labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Unemployment Rate,EMPLOYMENT STATUS_Females 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Own children of the householder under 6 years,EMPLOYMENT STATUS_All parents in family in labor force,EMPLOYMENT STATUS_Own children of the householder 6 to 17 years,EMPLOYMENT STATUS_All parents in family in labor force,COMMUTING TO WORK_Workers 16 years and over,"COMMUTING TO WORK_Car, truck, or van -- drove alone","COMMUTING TO WORK_Car, truck, or van -- carpooled",COMMUTING TO WORK_Public transportation (excluding taxicab),COMMUTING TO WORK_Walked,COMMUTING TO WORK_Other means,COMMUTING TO WORK_Worked from home,COMMUTING TO WORK_Mean travel time to work (minutes),OCCUPATION_Civilian employed population 16 years and over,"OCCUPATION_Management, business, science, and arts occupations",OCCUPATION_Service occupations,OCCUPATION_Sales and office occupations,"OCCUPATION_Natural resources, construction, and maintenance occupations","OCCUPATION_Production, transportation, and material moving occupations",INDUSTRY_Civilian employed population 16 years and over,"INDUSTRY_Agriculture, forestry, fishing and hunting, and mining",INDUSTRY_Construction,INDUSTRY_Manufacturing,INDUSTRY_Wholesale trade,INDUSTRY_Retail trade,"INDUSTRY_Transportation and warehousing, and utilities",INDUSTRY_Information,"INDUSTRY_Finance and insurance, and real estate and rental and leasing","INDUSTRY_Professional, scientific, and management, and administrative and waste management services","INDUSTRY_Educational services, and health care and social assistance","INDUSTRY_Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY_Other services, except public administration",INDUSTRY_Public administration,CLASS OF WORKER_Civilian employed population 16 years and over,CLASS OF WORKER_Private wage and salary workers,CLASS OF WORKER_Government workers,CLASS OF WORKER_Self-employed in own not incorporated business workers,CLASS OF WORKER_Unpaid family workers,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Total households,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With earnings,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean earnings (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Social Security,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Social Security income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With retirement income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean retirement income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Supplemental Security Income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Supplemental Security Income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With cash public assistance income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean cash public assistance income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Food Stamp/SNAP benefits in the past 12 months,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Families,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Per capita income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Nonfamily households,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for workers (dollars),"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for male full-time, year-round workers (dollars)","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for female full-time, year-round workers (dollars)",HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population under 19 years,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population 19 to 64 years,HEALTH INSURANCE COVERAGE_In labor force:,HEALTH INSURANCE COVERAGE_Employed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Unemployed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Not in labor force:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,BELOW POVERTY LEVEL_All families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_Married couple families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,"BELOW POVERTY LEVEL_Families with female householder, no spouse present",BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_All people,BELOW POVERTY LEVEL_Under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 5 years,BELOW POVERTY LEVEL_Related children of the householder 5 to 17 years,BELOW POVERTY LEVEL_18 years and over,BELOW POVERTY LEVEL_18 to 64 years,BELOW POVERTY LEVEL_65 years and over,BELOW POVERTY LEVEL_People in families,BELOW POVERTY LEVEL_Unrelated individuals 15 years and over
"Iredell County, North Carolina",154477,0.647,0.646,0.607,0.039,0.001,0.353,99722,0.06,78381,0.571,0.571,0.53,11821,0.615,28524,0.664,91366,0.732,0.074,0.001,0.005,0.012,0.176,(X),93745,0.366,0.153,0.226,0.101,0.154,93745,0.011,0.078,0.159,0.035,0.136,0.052,0.012,0.076,0.096,0.197,0.072,0.05,0.024,93745,0.852,0.095,0.05,0.002,73434,0.039,0.036,0.079,0.077,0.126,0.18,0.126,0.166,0.078,0.093,(X),(X),0.798,(X),0.313,(X),0.24,(X),0.045,(X),0.021,(X),0.083,49651,0.023,0.02,0.038,0.049,0.107,0.196,0.138,0.207,0.09,0.131,(X),(X),(X),23783,(X),(X),(X),(X),(X),190607,0.906,0.697,0.328,0.094,45436,0.044,114139,89078,83745,0.887,0.842,0.076,0.113,5333,0.641,0.444,0.219,0.359,25061,0.821,0.551,0.341,0.179,0.069,0.097,0.12,0.039,0.032,0.061,0.24,0.336,0.36,0.093,0.125,0.121,0.155,0.11,0.084,0.085,0.082,0.071,0.203
"Johnston County, North Carolina",174263,0.653,0.65,0.629,0.022,0.002,0.347,113346,0.034,90240,0.574,0.574,0.549,16475,0.572,36572,0.717,107118,0.744,0.096,0,0.016,0.009,0.135,(X),109545,0.374,0.169,0.199,0.15,0.108,109545,0.01,0.137,0.099,0.023,0.098,0.046,0.019,0.081,0.121,0.213,0.081,0.027,0.045,109545,0.8,0.127,0.07,0.003,82113,0.068,0.035,0.083,0.051,0.099,0.201,0.147,0.194,0.085,0.037,(X),(X),0.783,(X),0.286,(X),0.233,(X),0.034,(X),0.006,(X),0.172,59021,0.049,0.014,0.051,0.044,0.09,0.191,0.176,0.24,0.096,0.049,(X),(X),(X),23092,(X),(X),(X),(X),(X),224995,0.896,0.697,0.321,0.104,60101,0.068,134156,104449,101230,0.88,0.842,0.055,0.12,3219,0.564,0.4,0.325,0.436,29707,0.821,0.531,0.391,0.179,0.088,0.113,0.104,0.047,0.054,0.024,0.217,0.291,0.299,0.126,0.172,0.153,0.163,0.15,0.111,0.101,0.154,0.096,0.291
"Lincoln County, North Carolina",73125,0.607,0.605,0.578,0.028,0.001,0.393,44263,0.046,36810,0.526,0.526,0.514,5635,0.725,11757,0.717,41819,0.738,0.073,0.001,0.015,0.029,0.144,(X),42249,0.371,0.135,0.212,0.082,0.2,42249,0.009,0.096,0.16,0.019,0.095,0.083,0.008,0.069,0.105,0.219,0.045,0.05,0.042,42249,0.791,0.142,0.065,0.002,36361,0.037,0.042,0.063,0.075,0.113,0.174,0.158,0.167,0.081,0.091,(X),(X),0.758,(X),0.393,(X),0.282,(X),0.038,(X),0.014,(X),0.108,27371,0.018,0.033,0.035,0.057,0.101,0.184,0.171,0.2,0.09,0.113,(X),(X),(X),8990,(X),(X),(X),(X),(X),89278,0.9,0.702,0.338,0.1,19447,0.068,52360,41111,39269,0.875,0.831,0.074,0.125,1842,0.569,0.417,0.152,0.431,11249,0.843,0.593,0.312,0.157,0.053,0.074,0.074,0.036,0.01,0,0.096,0.162,0.23,0.063,0.048,0.048,0.074,0.039,0.067,0.072,0.052,0.044,0.186
"Mecklenburg County, North Carolina",893307,0.717,0.714,0.68,0.034,0.003,0.283,637790,0.047,467807,0.665,0.664,0.629,83678,0.701,162707,0.733,593372,0.558,0.058,0.012,0.013,0.014,0.344,(X),607723,0.49,0.126,0.202,0.069,0.113,607723,0.004,0.077,0.08,0.025,0.108,0.067,0.021,0.149,0.148,0.174,0.078,0.046,0.023,607723,0.854,0.087,0.056,0.002,458344,0.048,0.022,0.059,0.073,0.122,0.176,0.127,0.168,0.085,0.119,(X),(X),0.856,(X),0.208,(X),0.159,(X),0.029,(X),0.019,(X),0.094,268275,0.029,0.015,0.042,0.054,0.098,0.16,0.124,0.193,0.116,0.169,(X),(X),(X),190069,(X),(X),(X),(X),(X),1115534,0.882,0.702,0.263,0.118,272362,0.083,711696,588961,562143,0.875,0.838,0.055,0.125,26818,0.677,0.482,0.211,0.323,122735,0.769,0.547,0.277,0.231,0.07,0.106,0.074,0.028,0.034,0.018,0.184,0.25,0.178,0.099,0.136,0.133,0.136,0.132,0.088,0.089,0.083,0.081,0.16
"Moore County, North Carolina",82526,0.582,0.536,0.503,0.033,0.046,0.418,44221,0.061,42762,0.513,0.504,0.473,7029,0.808,14312,0.869,44659,0.754,0.07,0.001,0.011,0.046,0.117,(X),41513,0.403,0.229,0.209,0.079,0.08,41513,0.028,0.07,0.08,0.02,0.099,0.025,0.005,0.028,0.104,0.269,0.096,0.087,0.087,41513,0.684,0.207,0.107,0.002,43554,0.034,0.058,0.071,0.082,0.101,0.199,0.129,0.132,0.096,0.097,(X),(X),0.691,(X),0.385,(X),0.339,(X),0.032,(X),0.017,(X),0.095,28445,0.03,0.008,0.043,0.048,0.114,0.176,0.154,0.166,0.127,0.133,(X),(X),(X),15109,(X),(X),(X),(X),(X),98018,0.911,0.702,0.394,0.089,22949,0.066,50860,39943,37546,0.854,0.8,0.107,0.146,2397,0.7,0.559,0.201,0.3,10917,0.909,0.622,0.394,0.091,0.05,0.112,0.014,0.008,0.021,0,0.293,0.444,0.132,0.073,0.076,0.076,0.02,0.097,0.073,0.063,0.096,0.04,0.22
"Nash County, North Carolina",76893,0.628,0.625,0.59,0.036,0.003,0.372,48093,0.057,40197,0.591,0.589,0.551,6186,0.693,13639,0.714,44816,0.772,0.069,0,0.003,0.034,0.122,(X),45350,0.332,0.169,0.258,0.107,0.133,45350,0.014,0.086,0.179,0.015,0.139,0.053,0.017,0.063,0.115,0.198,0.051,0.015,0.054,45350,0.819,0.145,0.036,0,38029,0.064,0.054,0.076,0.112,0.128,0.203,0.132,0.125,0.068,0.038,(X),(X),0.73,(X),0.34,(X),0.27,(X),0.074,(X),0.018,(X),0.179,23845,0.028,0.018,0.057,0.067,0.092,0.245,0.151,0.184,0.099,0.059,(X),(X),(X),14184,(X),(X),(X),(X),(X),94353,0.879,0.626,0.406,0.121,21719,0.044,54806,44176,41433,0.821,0.725,0.129,0.179,2743,0.343,0.088,0.256,0.657,10630,0.888,0.578,0.453,0.112,0.071,0.124,0.15,0.027,0.043,0.047,0.209,0.303,0.764,0.124,0.2,0.2,0.27,0.175,0.103,0.109,0.085,0.098,0.233
"New Hanover County, North Carolina",192552,0.646,0.644,0.608,0.036,0.002,0.354,123929,0.056,102057,0.589,0.589,0.556,12170,0.624,27594,0.777,113614,0.72,0.073,0.008,0.006,0.015,0.178,(X),117012,0.445,0.159,0.223,0.078,0.095,117012,0.006,0.075,0.079,0.023,0.104,0.047,0.021,0.069,0.158,0.232,0.098,0.05,0.038,117012,0.777,0.132,0.088,0.003,103762,0.062,0.034,0.073,0.059,0.138,0.192,0.113,0.166,0.065,0.097,(X),(X),0.78,(X),0.301,(X),0.267,(X),0.036,(X),0.019,(X),0.09,56874,0.021,0.007,0.041,0.041,0.115,0.193,0.119,0.223,0.096,0.145,(X),(X),(X),46888,(X),(X),(X),(X),(X),226810,0.91,0.749,0.32,0.09,43615,0.042,140951,112093,106321,0.888,0.842,0.089,0.112,5772,0.563,0.456,0.219,0.437,28858,0.859,0.658,0.284,0.141,0.046,0.062,0.095,0.039,0.059,0.071,0.102,0.1,0.416,0.112,0.076,0.074,0.137,0.053,0.12,0.138,0.059,0.053,0.258
"Onslow County, North Carolina",161136,0.682,0.433,0.404,0.028,0.249,0.318,69713,0.065,68859,0.552,0.51,0.465,18045,0.438,28554,0.467,104447,0.656,0.122,0,0.076,0.016,0.13,(X),65151,0.323,0.202,0.259,0.101,0.115,65151,0.01,0.079,0.047,0.015,0.143,0.048,0.021,0.081,0.122,0.197,0.095,0.045,0.097,65151,0.644,0.261,0.087,0.008,73121,0.062,0.038,0.099,0.079,0.172,0.25,0.106,0.106,0.033,0.055,(X),(X),0.797,(X),0.235,(X),0.214,(X),0.044,(X),0.031,(X),0.117,51609,0.066,0.02,0.058,0.082,0.136,0.272,0.127,0.129,0.043,0.067,(X),(X),(X),21512,(X),(X),(X),(X),(X),165557,0.878,0.674,0.374,0.122,50961,0.065,94994,64048,60402,0.803,0.718,0.167,0.197,3646,0.779,0.603,0.176,0.221,30946,0.863,0.642,0.395,0.137,0.121,0.168,0.224,0.091,0.134,0.221,0.245,0.296,0.263,0.138,0.192,0.184,0.217,0.167,0.117,0.116,0.125,0.125,0.211
"Orange County, North Carolina",124857,0.621,0.621,0.59,0.031,0,0.379,77574,0.05,65852,0.582,0.582,0.556,7231,0.757,20204,0.759,71761,0.515,0.045,0.022,0.036,0.03,0.352,(X),73721,0.624,0.114,0.141,0.065,0.057,73721,0.002,0.057,0.05,0.005,0.092,0.042,0.014,0.041,0.129,0.425,0.069,0.041,0.033,73721,0.691,0.242,0.067,0,56263,0.085,0.018,0.085,0.068,0.099,0.102,0.13,0.151,0.107,0.157,(X),(X),0.77,(X),0.254,(X),0.212,(X),0.021,(X),0.022,(X),0.044,33217,0.022,0.007,0.056,0.026,0.077,0.086,0.126,0.212,0.144,0.244,(X),(X),(X),23046,(X),(X),(X),(X),(X),148362,0.932,0.801,0.236,0.068,30603,0.027,94597,69657,66173,0.92,0.903,0.04,0.08,3484,0.707,0.678,0.08,0.293,24940,0.903,0.795,0.135,0.097,0.048,0.074,0.127,0.034,0.051,0.139,0.099,0.148,0,0.12,0.085,0.081,0.098,0.076,0.129,0.149,0.057,0.052,0.323
"Pitt County, North Carolina",141122,0.614,0.613,0.556,0.057,0.001,0.386,86513,0.093,75541,0.566,0.565,0.512,10709,0.808,22941,0.809,78007,0.762,0.066,0.004,0.012,0.013,0.143,(X),78503,0.43,0.161,0.189,0.076,0.144,78503,0.008,0.065,0.112,0.03,0.084,0.073,0.01,0.064,0.077,0.308,0.101,0.034,0.034,78503,0.778,0.174,0.046,0.002,75578,0.125,0.066,0.104,0.115,0.132,0.154,0.108,0.102,0.057,0.038,(X),(X),0.724,(X),0.297,(X),0.184,(X),0.053,(X),0.013,(X),0.187,38101,0.082,0.034,0.099,0.084,0.112,0.129,0.133,0.161,0.099,0.067,(X),(X),(X),37477,(X),(X),(X),(X),(X),171143,0.895,0.653,0.347,0.105,40980,0.063,105791,80685,73823,0.863,0.811,0.077,0.137,6862,0.655,0.319,0.364,0.345,25106,0.893,0.482,0.509,0.107,0.147,0.213,0.228,0.027,0.031,0,0.316,0.34,0.184,0.225,0.25,0.247,0.296,0.231,0.218,0.235,0.144,0.157,0.367
"Randolph County, North Carolina",115873,0.601,0.601,0.575,0.026,0,0.399,69598,0.043,59073,0.531,0.531,0.5,8745,0.476,22230,0.609,65193,0.76,0.143,0,0.001,0.005,0.091,(X),66637,0.315,0.129,0.188,0.118,0.25,66637,0.01,0.079,0.235,0.024,0.147,0.06,0.002,0.058,0.064,0.177,0.056,0.042,0.045,66637,0.836,0.12,0.042,0.003,55948,0.059,0.041,0.087,0.111,0.139,0.217,0.125,0.145,0.041,0.035,(X),(X),0.758,(X),0.375,(X),0.213,(X),0.04,(X),0.012,(X),0.156,37981,0.053,0.021,0.034,0.094,0.156,0.205,0.154,0.194,0.053,0.036,(X),(X),(X),17967,(X),(X),(X),(X),(X),144369,0.877,0.598,0.404,0.123,34214,0.033,84636,62619,59902,0.822,0.779,0.065,0.178,2717,0.656,0.251,0.423,0.344,22017,0.776,0.421,0.468,0.224,0.094,0.191,0.237,0.066,0.139,0.103,0.248,0.416,0.822,0.136,0.246,0.242,0.306,0.22,0.105,0.113,0.076,0.117,0.229
"Robeson County, North Carolina",90274,0.524,0.52,0.493,0.027,0.003,0.476,46973,0.052,47686,0.48,0.479,0.452,8212,0.709,18296,0.675,44179,0.821,0.103,0.003,0.011,0.019,0.043,(X),44509,0.249,0.197,0.174,0.149,0.232,44509,0.016,0.103,0.19,0.013,0.117,0.053,0.011,0.041,0.052,0.247,0.067,0.038,0.052,44509,0.767,0.177,0.056,0,43529,0.132,0.082,0.128,0.138,0.131,0.168,0.101,0.077,0.026,0.017,(X),(X),0.677,(X),0.368,(X),0.175,(X),0.078,(X),0.018,(X),0.337,28498,0.08,0.053,0.108,0.136,0.136,0.192,0.131,0.11,0.033,0.021,(X),(X),(X),15031,(X),(X),(X),(X),(X),114523,0.858,0.453,0.489,0.142,31675,0.054,64803,43023,40772,0.807,0.711,0.12,0.193,2251,0.5,0.198,0.302,0.5,21780,0.754,0.246,0.54,0.246,0.211,0.295,0.345,0.108,0.136,0.219,0.379,0.483,0.432,0.28,0.363,0.363,0.448,0.333,0.251,0.261,0.215,0.252,0.412
"Rockingham County, North Carolina",74969,0.543,0.543,0.5,0.043,0,0.457,40711,0.079,39386,0.509,0.509,0.475,5178,0.732,11206,0.706,36397,0.816,0.044,0,0.05,0.01,0.08,(X),37492,0.281,0.205,0.179,0.127,0.208,37492,0.017,0.082,0.178,0.017,0.083,0.074,0.009,0.039,0.089,0.217,0.091,0.055,0.049,37492,0.766,0.138,0.095,0.001,38481,0.085,0.094,0.151,0.096,0.114,0.162,0.154,0.083,0.023,0.038,(X),(X),0.673,(X),0.407,(X),0.301,(X),0.085,(X),0.02,(X),0.181,24446,0.089,0.037,0.085,0.07,0.108,0.209,0.205,0.113,0.029,0.053,(X),(X),(X),14035,(X),(X),(X),(X),(X),90338,0.888,0.56,0.466,0.112,19236,0.037,52368,36905,34586,0.868,0.804,0.107,0.132,2319,0.502,0.18,0.364,0.498,15463,0.761,0.322,0.519,0.239,0.173,0.304,0.254,0.061,0.085,0.149,0.579,0.633,0.526,0.194,0.319,0.318,0.146,0.376,0.164,0.178,0.127,0.168,0.297
"Rowan County, North Carolina",117722,0.59,0.587,0.545,0.042,0.003,0.41,69120,0.071,60498,0.52,0.52,0.485,9821,0.591,19412,0.589,62712,0.831,0.054,0.007,0.016,0.004,0.088,(X),64198,0.32,0.157,0.196,0.119,0.209,64198,0.01,0.089,0.165,0.026,0.113,0.061,0.009,0.028,0.109,0.216,0.074,0.056,0.043,64198,0.813,0.129,0.057,0.002,57024,0.079,0.038,0.111,0.093,0.119,0.208,0.146,0.114,0.053,0.04,(X),(X),0.731,(X),0.376,(X),0.273,(X),0.051,(X),0.013,(X),0.178,38582,0.074,0.027,0.101,0.057,0.104,0.176,0.181,0.148,0.075,0.055,(X),(X),(X),18442,(X),(X),(X),(X),(X),145747,0.875,0.591,0.411,0.125,33805,0.062,86566,63767,59418,0.857,0.77,0.12,0.143,4349,0.552,0.278,0.273,0.448,22799,0.751,0.428,0.399,0.249,0.155,0.266,0.081,0.068,0.085,0.082,0.458,0.587,0.058,0.191,0.28,0.28,0.216,0.301,0.166,0.185,0.098,0.162,0.312
"Surry County, North Carolina",58245,0.566,0.566,0.538,0.028,0,0.434,32965,0.05,29993,0.517,0.517,0.479,4386,0.529,9771,0.718,N,N,N,N,N,N,N,(X),31320,0.312,0.164,0.24,0.112,0.172,31320,0.034,0.082,0.154,0.021,0.137,0.071,0.003,0.028,0.096,0.228,0.064,0.062,0.02,31320,0.812,0.111,0.077,0,30317,0.047,0.053,0.124,0.112,0.123,0.22,0.137,0.122,0.027,0.034,(X),(X),0.717,(X),0.416,(X),0.226,(X),0.071,(X),0.029,(X),0.175,21952,0.044,0.032,0.074,0.107,0.131,0.225,0.165,0.146,0.039,0.038,(X),(X),(X),8365,(X),(X),(X),(X),(X),70491,0.878,0.651,0.389,0.122,15608,0.063,40506,30022,28525,0.836,0.795,0.066,0.164,1497,0.555,0.393,0.196,0.445,10484,0.803,0.498,0.434,0.197,0.127,0.119,0.061,0.106,0.075,0.08,0.166,0.172,0,0.165,0.2,0.196,0.23,0.185,0.156,0.161,0.141,0.144,0.279
"Union County, North Carolina",189055,0.674,0.674,0.64,0.034,0,0.326,127438,0.051,95894,0.599,0.599,0.567,15955,0.564,45186,0.676,118290,0.664,0.089,0.001,0.003,0.012,0.232,(X),120986,0.492,0.124,0.183,0.099,0.103,120986,0.01,0.077,0.104,0.031,0.108,0.045,0.028,0.122,0.13,0.198,0.081,0.045,0.02,120986,0.843,0.09,0.061,0.005,83407,0.029,0.011,0.047,0.069,0.096,0.168,0.147,0.182,0.112,0.139,(X),(X),0.855,(X),0.272,(X),0.238,(X),0.027,(X),0.027,(X),0.078,68695,0.025,0.007,0.025,0.058,0.067,0.165,0.161,0.202,0.125,0.165,(X),(X),(X),14712,(X),(X),(X),(X),(X),242628,0.916,0.747,0.259,0.084,67736,0.066,143302,115320,109513,0.904,0.871,0.059,0.096,5807,0.789,0.701,0.122,0.211,27982,0.852,0.638,0.274,0.148,0.058,0.079,0.049,0.033,0.032,0,0.213,0.303,0.332,0.074,0.097,0.095,0.102,0.093,0.066,0.065,0.067,0.066,0.158
"Wake County, North Carolina",915995,0.692,0.692,0.655,0.037,0.001,0.308,633630,0.053,473206,0.631,0.631,0.594,75299,0.674,183346,0.701,591550,0.565,0.053,0.005,0.009,0.016,0.351,(X),600095,0.576,0.109,0.183,0.049,0.083,600095,0.004,0.059,0.091,0.023,0.098,0.041,0.025,0.078,0.218,0.212,0.062,0.039,0.051,600095,0.807,0.139,0.053,0.001,439911,0.047,0.025,0.053,0.066,0.09,0.139,0.126,0.188,0.11,0.157,(X),(X),0.838,(X),0.217,(X),0.199,(X),0.026,(X),0.018,(X),0.069,291123,0.025,0.015,0.028,0.047,0.063,0.121,0.128,0.226,0.144,0.203,(X),(X),(X),148788,(X),(X),(X),(X),(X),1143433,0.918,0.791,0.23,0.082,284735,0.055,716087,586478,557004,0.912,0.886,0.057,0.088,29474,0.702,0.564,0.194,0.298,129609,0.856,0.691,0.23,0.144,0.059,0.083,0.038,0.026,0.029,0.016,0.196,0.271,0.145,0.095,0.106,0.104,0.114,0.101,0.091,0.094,0.074,0.066,0.216
"Wayne County, North Carolina",92465,0.604,0.561,0.533,0.028,0.043,0.396,51839,0.049,47867,0.552,0.533,0.505,8587,0.58,16650,0.736,52286,0.837,0.087,0,0.007,0.013,0.055,(X),49277,0.32,0.152,0.181,0.139,0.208,49277,0.052,0.056,0.137,0.037,0.123,0.041,0.007,0.037,0.082,0.243,0.077,0.044,0.064,49277,0.753,0.202,0.045,0.001,46932,0.067,0.047,0.133,0.119,0.146,0.164,0.111,0.139,0.043,0.032,(X),(X),0.756,(X),0.36,(X),0.242,(X),0.071,(X),0.039,(X),0.255,30749,0.035,0.022,0.087,0.097,0.145,0.186,0.128,0.193,0.06,0.048,(X),(X),(X),16183,(X),(X),(X),(X),(X),111835,0.875,0.566,0.454,0.125,29800,0.048,62568,46229,44216,0.807,0.736,0.103,0.193,2013,0.644,0.425,0.252,0.356,16339,0.798,0.371,0.523,0.202,0.125,0.229,0.119,0.04,0.068,0,0.316,0.462,0.428,0.199,0.307,0.296,0.19,0.332,0.165,0.18,0.113,0.155,0.378
