Label,EMPLOYMENT STATUS_Population 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Unemployed,EMPLOYMENT STATUS_Armed Forces,EMPLOYMENT STATUS_Not in labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Unemployment Rate,EMPLOYMENT STATUS_Females 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Own children of the householder under 6 years,EMPLOYMENT STATUS_All parents in family in labor force,EMPLOYMENT STATUS_Own children of the householder 6 to 17 years,EMPLOYMENT STATUS_All parents in family in labor force,COMMUTING TO WORK_Workers 16 years and over,"COMMUTING TO WORK_Car, truck, or van -- drove alone","COMMUTING TO WORK_Car, truck, or van -- carpooled",COMMUTING TO WORK_Public transportation (excluding taxicab),COMMUTING TO WORK_Walked,COMMUTING TO WORK_Other means,COMMUTING TO WORK_Worked from home,COMMUTING TO WORK_Mean travel time to work (minutes),OCCUPATION_Civilian employed population 16 years and over,"OCCUPATION_Management, business, science, and arts occupations",OCCUPATION_Service occupations,OCCUPATION_Sales and office occupations,"OCCUPATION_Natural resources, construction, and maintenance occupations","OCCUPATION_Production, transportation, and material moving occupations",INDUSTRY_Civilian employed population 16 years and over,"INDUSTRY_Agriculture, forestry, fishing and hunting, and mining",INDUSTRY_Construction,INDUSTRY_Manufacturing,INDUSTRY_Wholesale trade,INDUSTRY_Retail trade,"INDUSTRY_Transportation and warehousing, and utilities",INDUSTRY_Information,"INDUSTRY_Finance and insurance, and real estate and rental and leasing","INDUSTRY_Professional, scientific, and management, and administrative and waste management services","INDUSTRY_Educational services, and health care and social assistance","INDUSTRY_Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY_Other services, except public administration",INDUSTRY_Public administration,CLASS OF WORKER_Civilian employed population 16 years and over,CLASS OF WORKER_Private wage and salary workers,CLASS OF WORKER_Government workers,CLASS OF WORKER_Self-employed in own not incorporated business workers,CLASS OF WORKER_Unpaid family workers,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Total households,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With earnings,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean earnings (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Social Security,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Social Security income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With retirement income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean retirement income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Supplemental Security Income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Supplemental Security Income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With cash public assistance income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean cash public assistance income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Food Stamp/SNAP benefits in the past 12 months,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Families,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Per capita income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Nonfamily households,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for workers (dollars),"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for male full-time, year-round workers (dollars)","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for female full-time, year-round workers (dollars)",HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population under 19 years,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population 19 to 64 years,HEALTH INSURANCE COVERAGE_In labor force:,HEALTH INSURANCE COVERAGE_Employed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Unemployed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Not in labor force:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,BELOW POVERTY LEVEL_All families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_Married couple families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,"BELOW POVERTY LEVEL_Families with female householder, no spouse present",BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_All people,BELOW POVERTY LEVEL_Under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 5 years,BELOW POVERTY LEVEL_Related children of the householder 5 to 17 years,BELOW POVERTY LEVEL_18 years and over,BELOW POVERTY LEVEL_18 to 64 years,BELOW POVERTY LEVEL_65 years and over,BELOW POVERTY LEVEL_People in families,BELOW POVERTY LEVEL_Unrelated individuals 15 years and over
"Middlesex County, Massachusetts","1,337,101",69.70%,69.60%,66.00%,3.60%,0.10%,30.30%,"930,335",5.20%,"681,633",65.40%,65.30%,62.00%,"96,587",74.00%,"211,139",76.10%,"866,649",51.10%,5.50%,4.40%,3.60%,3.00%,32.30%,(X),"881,887",62.10%,11.80%,14.70%,5.20%,6.20%,"881,887",0.30%,5.20%,10.20%,1.20%,8.20%,2.60%,2.80%,7.00%,21.20%,28.30%,5.90%,3.70%,3.30%,"881,887",83.80%,10.60%,5.50%,0.10%,"632,831",4.10%,2.90%,4.60%,4.20%,6.70%,11.60%,10.90%,17.60%,12.40%,25.10%,(X),(X),82.20%,(X),26.00%,(X),20.00%,(X),4.20%,(X),4.20%,(X),9.70%,"396,340",2.50%,1.20%,2.40%,2.90%,5.20%,9.00%,10.30%,18.30%,14.70%,33.50%,(X),(X),(X),"236,491",(X),(X),(X),(X),(X),"1,600,639",97.90%,79.60%,30.40%,2.10%,"338,984",1.20%,"1,012,092","843,237","800,527",97.90%,90.00%,10.50%,2.10%,"42,710",90.60%,50.70%,41.70%,9.40%,"168,855",95.40%,64.00%,38.10%,4.60%,5.30%,7.40%,6.20%,2.80%,2.90%,2.60%,19.00%,29.10%,43.80%,7.70%,8.40%,8.20%,9.80%,7.60%,7.60%,7.40%,8.20%,5.10%,16.80%
"Norfolk County, Massachusetts","593,416",68.30%,68.20%,63.40%,4.80%,0.10%,31.70%,"404,984",7.00%,"308,507",63.90%,63.80%,59.80%,"41,971",80.00%,"103,232",76.80%,"369,625",57.10%,4.30%,5.50%,2.90%,2.00%,28.10%,(X),"376,467",59.60%,11.40%,17.60%,5.30%,6.10%,"376,467",0.30%,5.60%,7.00%,1.30%,9.40%,3.40%,2.40%,11.20%,17.00%,28.40%,6.50%,3.60%,3.80%,"376,467",83.90%,11.60%,4.40%,0.10%,"280,067",4.60%,2.40%,5.10%,4.70%,6.20%,10.30%,11.00%,17.50%,12.80%,25.40%,(X),(X),80.30%,(X),28.70%,(X),21.90%,(X),4.00%,(X),3.20%,(X),8.50%,"181,793",2.60%,1.40%,2.60%,3.00%,4.30%,7.70%,9.80%,19.30%,15.30%,34.10%,(X),(X),(X),"98,274",(X),(X),(X),(X),(X),"717,305",97.70%,81.30%,30.10%,2.30%,"159,113",0.70%,"435,341","365,495","341,238",97.40%,90.80%,9.30%,2.60%,"24,257",90.00%,59.00%,39.00%,10.00%,"69,846",94.80%,66.40%,35.80%,5.20%,5.00%,7.50%,8.40%,2.10%,2.30%,0.90%,16.70%,24.40%,45.50%,6.90%,7.30%,7.10%,7.50%,7.00%,6.80%,6.20%,8.80%,4.60%,16.40%
"Plymouth County, Massachusetts","436,265",66.80%,66.70%,63.40%,3.30%,0.10%,33.20%,"290,959",4.90%,"224,158",63.40%,63.40%,60.60%,"31,451",79.70%,"75,890",75.40%,"269,698",68.90%,6.00%,1.20%,1.70%,1.40%,20.80%,(X),"276,611",45.90%,15.60%,20.00%,8.90%,9.60%,"276,611",0.40%,8.00%,7.00%,2.10%,11.50%,4.80%,1.50%,9.10%,13.10%,26.30%,7.10%,4.30%,4.80%,"276,611",79.40%,14.60%,5.90%,0.10%,"202,084",3.90%,2.80%,5.40%,4.70%,8.80%,12.50%,11.90%,19.00%,13.00%,18.10%,(X),(X),78.00%,(X),33.70%,(X),26.30%,(X),3.90%,(X),3.10%,(X),12.10%,"140,102",1.80%,1.70%,2.80%,3.20%,7.10%,11.80%,11.60%,20.60%,15.80%,23.80%,(X),(X),(X),"61,982",(X),(X),(X),(X),(X),"524,907",97.50%,75.40%,37.00%,2.50%,"118,242",1.50%,"309,219","258,242","246,318",97.10%,85.00%,15.10%,2.90%,"11,924",91.00%,51.60%,47.90%,9.00%,"50,977",95.30%,55.80%,47.00%,4.70%,5.30%,8.20%,11.00%,2.10%,1.80%,0.00%,15.60%,24.10%,32.00%,7.20%,7.70%,7.70%,8.60%,7.40%,7.00%,6.20%,9.80%,4.90%,18.50%
"Suffolk County, Massachusetts","659,095",69.20%,69.10%,63.60%,5.50%,0.10%,30.80%,"455,464",7.90%,"342,631",66.70%,66.70%,61.70%,"41,901",72.90%,"76,652",76.50%,"408,555",34.70%,5.30%,17.60%,10.70%,3.10%,28.60%,(X),"419,269",53.00%,18.70%,17.20%,3.90%,7.30%,"419,269",0.20%,3.70%,5.60%,1.20%,8.40%,4.30%,1.90%,7.80%,19.80%,30.40%,8.00%,4.00%,4.80%,"419,269",85.10%,11.40%,3.40%,0.10%,"315,257",9.40%,6.00%,6.80%,5.80%,7.40%,13.40%,10.10%,16.70%,8.70%,15.90%,(X),(X),80.00%,(X),20.90%,(X),12.90%,(X),6.70%,(X),4.30%,(X),20.50%,"146,913",5.90%,3.50%,6.70%,5.20%,8.70%,12.40%,10.40%,18.30%,9.60%,19.40%,(X),(X),(X),"168,344",(X),(X),(X),(X),(X),"766,037",96.90%,66.40%,39.10%,3.10%,"142,768",1.40%,"526,315","424,416","392,462",96.60%,82.20%,17.10%,3.40%,"31,954",91.80%,37.80%,58.60%,8.20%,"101,899",95.30%,53.30%,47.00%,4.70%,14.10%,19.80%,11.10%,7.70%,7.30%,0.50%,28.50%,37.40%,51.20%,18.70%,25.10%,24.60%,24.90%,24.50%,17.40%,16.10%,24.10%,15.00%,25.30%
"Worcester County, Massachusetts","706,816",67.00%,66.90%,61.60%,5.30%,0.00%,33.00%,"473,113",7.90%,"359,225",63.90%,63.90%,58.70%,"51,216",74.60%,"118,978",78.30%,"424,044",69.60%,7.20%,0.70%,1.70%,2.20%,18.60%,(X),"435,748",47.30%,15.80%,19.00%,7.60%,10.20%,"435,748",0.50%,6.60%,11.20%,1.70%,11.50%,4.90%,1.50%,6.50%,13.30%,28.20%,6.20%,4.00%,3.90%,"435,748",80.30%,14.40%,5.20%,0.10%,"333,435",5.30%,3.50%,7.00%,6.40%,8.60%,14.10%,12.50%,19.10%,11.50%,12.20%,(X),(X),78.80%,(X),29.90%,(X),23.20%,(X),6.10%,(X),4.20%,(X),15.40%,"219,929",2.90%,1.60%,4.00%,4.60%,6.80%,13.20%,13.30%,23.10%,14.40%,16.20%,(X),(X),(X),"113,506",(X),(X),(X),(X),(X),"851,986",97.60%,73.70%,37.50%,2.40%,"190,348",1.10%,"523,886","428,116","395,422",97.30%,86.10%,14.30%,2.70%,"32,694",90.30%,44.40%,50.90%,9.70%,"95,770",95.90%,52.10%,51.30%,4.10%,7.00%,10.90%,8.70%,4.20%,5.30%,4.60%,16.10%,24.80%,29.00%,10.00%,12.10%,11.90%,11.50%,12.00%,9.40%,9.50%,9.10%,7.10%,21.50%
"Allegan County, Michigan","95,158",62.50%,62.30%,60.20%,2.10%,0.20%,37.50%,"59,291",3.40%,"47,659",59.90%,59.90%,58.40%,"8,774",65.30%,"19,108",69.00%,"56,648",79.50%,7.90%,0.10%,1.30%,2.20%,9.00%,(X),"57,297",34.60%,13.20%,20.10%,9.40%,22.60%,"57,297",2.10%,6.50%,25.90%,2.30%,11.20%,5.20%,0.80%,3.50%,8.50%,18.90%,8.70%,3.80%,2.70%,"57,297",85.90%,9.10%,5.00%,0.00%,"44,479",3.90%,2.80%,6.70%,7.20%,9.40%,20.50%,17.50%,19.50%,7.50%,4.90%,(X),(X),79.40%,(X),36.40%,(X),26.10%,(X),5.70%,(X),4.60%,(X),8.00%,"33,300",3.20%,1.10%,4.10%,6.20%,8.10%,20.80%,19.00%,23.10%,8.90%,5.30%,(X),(X),(X),"11,179",(X),(X),(X),(X),(X),"119,884",95.50%,74.10%,35.30%,4.50%,"30,177",2.70%,"69,078","54,141","52,406",95.00%,88.00%,9.40%,5.00%,"1,735",85.80%,60.30%,27.00%,14.20%,"14,937",89.80%,53.40%,44.50%,10.20%,7.30%,13.60%,28.40%,3.10%,5.50%,0.00%,31.10%,41.10%,100.00%,9.60%,13.80%,13.30%,24.00%,10.00%,8.20%,9.20%,5.00%,7.40%,22.40%
"Bay County, Michigan","86,297",60.50%,60.40%,57.20%,3.10%,0.10%,39.50%,"52,086",5.20%,"43,259",57.90%,57.90%,55.70%,"5,372",82.70%,"13,086",76.60%,"48,117",82.50%,4.90%,0.10%,1.60%,0.30%,10.60%,(X),"49,381",29.30%,19.00%,22.00%,9.00%,20.60%,"49,381",0.20%,4.70%,17.60%,1.60%,14.00%,6.10%,2.00%,4.50%,8.20%,24.00%,10.20%,3.50%,3.30%,"49,381",84.00%,9.20%,6.80%,0.00%,"45,487",6.20%,6.00%,7.50%,11.60%,13.50%,21.10%,12.40%,12.30%,6.70%,2.70%,(X),(X),66.90%,(X),41.90%,(X),32.00%,(X),6.40%,(X),4.00%,(X),11.40%,"25,920",3.00%,1.30%,4.00%,9.00%,9.70%,24.70%,15.70%,18.00%,10.00%,4.60%,(X),(X),(X),"19,567",(X),(X),(X),(X),(X),"102,180",95.70%,72.30%,42.50%,4.30%,"20,449",1.60%,"59,833","47,899","45,750",94.50%,81.60%,16.50%,5.50%,"2,149",79.30%,24.20%,55.10%,20.70%,"11,934",90.60%,44.80%,57.30%,9.40%,6.00%,11.80%,12.40%,2.60%,4.40%,9.80%,18.40%,24.40%,100.00%,12.60%,14.20%,13.20%,18.00%,11.80%,12.20%,12.60%,11.20%,6.90%,28.20%
"Berrien County, Michigan","124,028",60.10%,60.10%,56.70%,3.40%,0.00%,39.90%,"74,537",5.60%,"64,072",56.10%,56.10%,53.20%,"9,593",70.20%,"22,086",77.80%,"69,263",77.40%,6.30%,0.30%,2.50%,0.50%,12.90%,(X),"70,344",38.50%,15.70%,20.70%,9.80%,15.30%,"70,344",1.00%,5.60%,19.80%,1.90%,12.70%,5.30%,1.40%,5.40%,8.50%,23.80%,7.70%,4.40%,2.60%,"70,344",84.50%,9.80%,5.60%,0.10%,"65,764",5.90%,4.00%,12.20%,10.30%,11.80%,16.60%,12.00%,13.00%,7.00%,7.00%,(X),(X),72.20%,(X),37.60%,(X),30.30%,(X),7.10%,(X),2.90%,(X),13.20%,"40,515",4.10%,2.20%,9.70%,7.00%,9.50%,16.50%,14.70%,16.60%,10.10%,9.60%,(X),(X),(X),"25,249",(X),(X),(X),(X),(X),"152,069",94.10%,68.00%,42.80%,5.90%,"34,645",2.30%,"85,941","66,415","62,700",91.10%,80.50%,12.50%,8.90%,"3,715",84.20%,37.40%,54.80%,15.80%,"19,526",90.60%,55.20%,44.60%,9.40%,13.00%,25.30%,45.40%,5.70%,9.40%,24.90%,36.40%,50.60%,72.70%,16.60%,29.20%,29.20%,37.40%,26.40%,13.20%,14.80%,8.70%,15.10%,22.00%
"Calhoun County, Michigan","107,126",59.40%,59.30%,54.60%,4.60%,0.10%,40.60%,"63,492",7.80%,"55,328",55.00%,55.00%,50.30%,"10,016",69.10%,"18,648",82.00%,"57,313",81.00%,5.60%,0.10%,1.90%,0.80%,10.60%,(X),"58,539",32.90%,18.30%,16.80%,8.10%,23.90%,"58,539",1.40%,5.50%,22.30%,0.90%,9.70%,6.00%,0.90%,3.30%,6.40%,26.60%,7.90%,4.70%,4.50%,"58,539",82.60%,14.20%,3.10%,0.00%,"53,482",5.00%,5.80%,10.40%,10.60%,14.20%,18.10%,10.00%,15.00%,6.60%,4.30%,(X),(X),72.40%,(X),35.70%,(X),27.30%,(X),4.60%,(X),3.20%,(X),11.60%,"34,400",2.00%,3.70%,4.90%,10.10%,13.20%,18.20%,12.40%,20.50%,9.30%,5.60%,(X),(X),(X),"19,082",(X),(X),(X),(X),(X),"132,511",94.30%,66.30%,43.30%,5.70%,"31,977",4.90%,"76,822","58,015","53,819",92.70%,82.80%,12.60%,7.30%,"4,196",82.20%,30.90%,52.90%,17.80%,"18,807",93.20%,40.00%,57.20%,6.80%,8.70%,15.00%,24.20%,3.40%,4.90%,22.00%,18.30%,27.80%,25.00%,12.80%,18.00%,18.00%,24.20%,15.80%,11.20%,11.60%,9.90%,10.20%,23.20%
"Clinton County, Michigan","64,308",61.70%,61.70%,59.40%,2.30%,0.00%,38.30%,"39,669",3.70%,"31,985",59.20%,59.20%,58.10%,"5,453",75.70%,"11,207",78.20%,"37,809",73.90%,4.80%,0.90%,1.90%,0.40%,18.10%,(X),"38,182",39.20%,13.20%,20.70%,10.90%,16.10%,"38,182",1.60%,6.70%,13.10%,1.40%,11.90%,6.00%,0.90%,8.90%,7.20%,23.60%,6.00%,3.30%,9.50%,"38,182",71.20%,21.80%,6.90%,0.10%,"30,952",3.50%,2.40%,5.80%,6.60%,12.20%,18.00%,16.70%,21.40%,6.70%,6.70%,(X),(X),74.80%,(X),33.20%,(X),35.30%,(X),2.50%,(X),2.20%,(X),7.20%,"21,366",2.00%,1.80%,2.50%,4.40%,9.20%,16.90%,17.90%,26.80%,9.20%,9.30%,(X),(X),(X),"9,586",(X),(X),(X),(X),(X),"79,028",97.60%,84.00%,31.40%,2.40%,"18,119",1.40%,"46,518","36,823","35,502",97.20%,92.00%,7.40%,2.80%,"1,321",80.70%,38.80%,43.00%,19.30%,"9,695",96.00%,73.50%,29.60%,4.00%,5.90%,9.10%,3.00%,3.00%,2.60%,0.00%,24.80%,33.80%,24.30%,9.60%,13.70%,13.60%,15.90%,12.80%,8.50%,9.10%,6.40%,6.70%,22.20%
"Eaton County, Michigan","88,516",62.10%,61.80%,57.50%,4.30%,0.20%,37.90%,"54,740",7.00%,"45,564",56.90%,56.80%,54.10%,"6,078",71.70%,"14,817",66.60%,"50,185",71.40%,6.90%,0.00%,1.40%,1.40%,18.90%,(X),"50,893",37.60%,16.10%,20.30%,8.40%,17.60%,"50,893",1.20%,4.90%,15.10%,2.30%,11.20%,4.90%,1.00%,10.90%,8.80%,20.10%,7.60%,4.50%,7.60%,"50,893",79.50%,16.20%,4.20%,0.10%,"45,137",4.70%,2.40%,6.90%,6.60%,15.00%,19.60%,15.10%,16.40%,6.90%,6.40%,(X),(X),75.90%,(X),37.70%,(X),32.80%,(X),6.90%,(X),3.80%,(X),9.50%,"28,191",2.50%,0.30%,4.40%,2.60%,9.00%,20.90%,21.50%,22.30%,8.20%,8.30%,(X),(X),(X),"16,946",(X),(X),(X),(X),(X),"108,168",95.00%,74.30%,39.00%,5.00%,"23,247",3.90%,"63,382","49,249","45,767",93.00%,84.60%,11.60%,7.00%,"3,482",91.70%,33.20%,59.20%,8.30%,"14,133",92.90%,56.50%,49.10%,7.10%,5.00%,9.60%,4.20%,2.60%,3.70%,2.30%,12.70%,26.80%,44.10%,8.70%,12.00%,11.20%,9.40%,11.80%,7.80%,8.80%,5.00%,5.50%,20.20%
"Genesee County, Michigan","324,886",57.90%,57.90%,52.00%,5.90%,0.00%,42.10%,"188,054",10.20%,"169,100",53.70%,53.70%,48.20%,"25,005",69.40%,"58,858",72.60%,"164,850",78.50%,7.90%,0.90%,0.90%,0.50%,11.30%,(X),"168,824",34.10%,16.90%,19.90%,10.20%,19.00%,"168,824",0.90%,8.00%,16.40%,2.40%,12.50%,4.60%,0.80%,6.10%,8.30%,22.80%,9.00%,4.60%,3.50%,"168,824",81.80%,11.00%,7.00%,0.20%,"167,895",8.10%,5.00%,9.10%,9.50%,15.20%,19.90%,11.20%,12.70%,5.40%,3.80%,(X),(X),67.90%,(X),39.00%,(X),31.90%,(X),7.70%,(X),3.10%,(X),17.30%,"101,965",4.50%,2.50%,6.60%,8.80%,12.70%,20.90%,13.10%,18.10%,7.50%,5.20%,(X),(X),(X),"65,930",(X),(X),(X),(X),(X),"402,204",94.70%,62.10%,49.40%,5.30%,"95,102",1.30%,"234,183","172,268","155,562",92.40%,75.20%,20.40%,7.60%,"16,706",87.60%,26.50%,63.40%,12.40%,"61,915",90.70%,37.80%,59.80%,9.30%,10.90%,18.40%,14.00%,4.90%,7.50%,1.60%,28.10%,36.10%,32.80%,16.20%,22.10%,21.60%,18.90%,22.60%,14.50%,16.20%,8.80%,12.60%,28.40%
"Grand Traverse County, Michigan","78,603",62.00%,62.00%,58.60%,3.40%,0.00%,38.00%,"48,730",5.40%,"40,525",56.00%,56.00%,53.40%,"6,021",67.60%,"12,656",77.80%,"45,792",68.20%,9.50%,0.10%,2.40%,1.70%,18.10%,(X),"46,076",40.70%,18.20%,20.40%,8.30%,12.50%,"46,076",1.40%,7.90%,10.20%,1.00%,16.70%,4.30%,1.20%,8.30%,8.50%,24.30%,10.50%,2.70%,3.10%,"46,076",81.60%,9.40%,7.90%,1.10%,"40,083",3.00%,4.30%,6.40%,9.60%,13.30%,20.10%,14.60%,20.60%,3.40%,4.60%,(X),(X),73.60%,(X),39.40%,(X),31.60%,(X),4.10%,(X),3.60%,(X),7.60%,"25,516",2.90%,4.50%,3.00%,5.60%,10.60%,19.80%,18.40%,23.70%,4.80%,6.60%,(X),(X),(X),"14,567",(X),(X),(X),(X),(X),"95,125",97.00%,75.70%,40.80%,3.00%,"19,655",1.80%,"55,480","44,458","42,007",95.40%,83.40%,17.00%,4.60%,"2,451",96.10%,62.60%,38.40%,3.90%,"11,022",95.70%,66.40%,40.60%,4.30%,8.90%,15.50%,6.30%,5.10%,9.00%,0.00%,29.10%,38.40%,29.30%,10.30%,18.30%,18.30%,12.50%,20.30%,8.40%,9.50%,5.00%,9.80%,12.10%
"Ingham County, Michigan","234,153",62.60%,62.50%,57.30%,5.20%,0.10%,37.40%,"146,421",8.40%,"120,585",61.90%,61.90%,56.60%,"18,115",73.30%,"34,517",73.60%,"132,382",62.50%,6.90%,2.00%,3.10%,1.90%,23.60%,(X),"134,136",47.00%,15.70%,18.10%,5.40%,13.70%,"134,136",0.50%,3.20%,9.50%,1.20%,10.50%,3.70%,1.30%,7.10%,10.70%,31.50%,9.20%,4.40%,7.30%,"134,136",72.60%,24.60%,2.80%,0.00%,"115,752",9.10%,3.90%,8.30%,9.70%,13.30%,17.60%,11.50%,15.90%,5.10%,5.50%,(X),(X),76.70%,(X),27.40%,(X),24.50%,(X),5.30%,(X),5.50%,(X),13.70%,"60,914",4.70%,1.40%,4.20%,5.20%,11.00%,16.20%,18.00%,23.00%,7.60%,8.90%,(X),(X),(X),"54,838",(X),(X),(X),(X),(X),"282,409",94.20%,73.30%,34.70%,5.80%,"62,679",3.90%,"179,293","135,588","125,517",94.80%,84.50%,12.90%,5.20%,"10,071",75.20%,45.30%,36.70%,24.80%,"43,705",88.80%,54.40%,41.30%,11.20%,8.50%,13.10%,9.50%,2.90%,1.90%,1.30%,24.90%,35.70%,31.40%,15.50%,14.30%,14.10%,11.20%,15.20%,15.90%,17.40%,9.00%,8.30%,32.30%
